CookerStat, GenerateAssetRegistry=0.607207, Initialize=1.611851, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_A81684B94E402941DAA655932DA00617, StartTime=2016.06.04-10.48.33, HierarchicalDDC=, DataSize=162382, Duration=4.692152, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_14, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D7856A4F4E50BF37FD741D92DC908338_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.338964, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_83, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D7856A4F4E50BF37FD741D92DC90833__027F78487B5FE75AE9D48AEA2880035C94E27C90, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=22372, Duration=5.484250, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_15, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B96497294EB4F928B15DB3B8E8B933F9_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.812642, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_76, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B96497294EB4F928B15DB3B8E8B933F__B9FCDE05B3D5EC82AC239FB4EBE1AA2CA7AB1214, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=65797, Duration=9.388249, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_59, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B96497294EB4F928B15DB3B8E8B933F__2DCE0E4068583DC8DABB89DC18E88DB4F66FAAF7, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=22665, Duration=6.304394, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_16, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4A89B20547529D3D5C4E80817F33C8F0_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.306174, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_17, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_76F6278E4B1FFB76A9E35EAF4661490A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.278123, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_18, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E92E18684AACBD91CBE2139432918EF1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.295505, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_19, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BF2E75D4E0820A7FEC41F86BF81329F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=17.436449, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_84, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4A89B20547529D3D5C4E80817F33C8F__7BFFB5574069912B76917857B83EF9C32E4E007F, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=22372, Duration=6.239999, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_60, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_76F6278E4B1FFB76A9E35EAF4661490__DE0F6777652C27CCCC5EB2E29C4239AEF736746A, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=22372, Duration=6.535906, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_77, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E92E18684AACBD91CBE2139432918EF__D5A5C59F0BCB2964FC0A5788E9845D0E03430E67, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=22372, Duration=51.426388, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_85, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BF2E75D4E0820A7FEC41F86BF813__04429D82552D7B3F5CD6A39E7078153B24746240, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=16647, Duration=6.378271, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_61, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BF2E75D4E0820A7FEC41F86BF813__40CF9FF03A908FB62295C227D1A439E7DCAFD5D4, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=6309, Duration=10.407906, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_20, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B2FACFDC4D68A952BAD26E93321A823D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=16.737192, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_86, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B2FACFDC4D68A952BAD26E93321A8__9C39CC8469697D287A286D73059555A218DC9A54, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=16647, Duration=5.082078, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_62, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B2FACFDC4D68A952BAD26E93321A8__10C08A5E7D8654300CB2B138B9603D1FA5222A02, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=6309, Duration=4.973438, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_21, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87C9C998418C4BCA03877C82EE3E708D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=16.733635, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_63, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87C9C998418C4BCA03877C82EE3E7__19DC17CCDE65D8EA570A0B84D24A5985F3FDFC3C, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=16647, Duration=4.919309, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_87, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_87C9C998418C4BCA03877C82EE3E7__EEE279AD7E199D46AE64CA1D80799BADACE0C0DE, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=6309, Duration=4.919309, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_22, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C90F3D1747A6864446A8179C8B092432_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=16.576403, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_64, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C90F3D1747A6864446A8179C8B092__1D22C00F37850076801190F2B5DA07ACE81A8235, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=16647, Duration=5.334523, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_88, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C90F3D1747A6864446A8179C8B092__7616DA1C21AE154CF1EB820817F2B6DC67D77A9D, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=6309, Duration=7.736496, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_23, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84678AED49F1D8FF236AAB9345A59E87_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=8.014620, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_78, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84678AED49F1D8FF236AAB9345A59E87__773E2579507D55C6252BC1EFD1A6308E6DA2A2E4, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8452, Duration=5.504396, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_65, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_84678AED49F1D8FF236AAB9345A59E87__FE74BF9408DFEE723D0B628C0735EB25057AA7DA, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3559, Duration=4.949335, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_24, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_48A854F745A4954654D3E0B0329A18C3_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=10.822326, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_89, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_48A854F745A4954654D3E0B0329A18C3__FEDDBD75AA1618EE9CD45CCA4896D11A53028E48, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8452, Duration=5.175706, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_66, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_48A854F745A4954654D3E0B0329A18C3__636A6890613F27BE08A1F85B519F1D0131E86246, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3559, Duration=4.907064, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_25, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_53DC8ABA40678F5B3AE113A5F4E67AF6_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=10.097388, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_79, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_53DC8ABA40678F5B3AE113A5F4E67AF6__5A75422D429A246CF71187148DAC6EFD177FF8D2, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8452, Duration=5.886816, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_67, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_53DC8ABA40678F5B3AE113A5F4E67AF6__456DE332AB90271154533B117DBD302FE141F6A4, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3559, Duration=5.578667, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_26, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_4D892B06425EE59245BD9C89532765A9_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=12.400203, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_90, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_4D892B06425EE59245BD9C89532765A9__EF4095A852FF2A2B8C152D6D3A1571CD2E667402, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8452, Duration=5.833089, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_68, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_4D892B06425EE59245BD9C89532765A9__731E3C2F36806C0D68D3E4B6340AB4A22E6437A0, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3559, Duration=7.956944, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_27, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_267A53B141556AF97B616E9908D7C1F7_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=10.970473, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_80, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_267A53B141556AF97B616E9908D7C__A8293BAEC49CA540AF7FEC1B80BB5BBC6B5BC211, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8454, Duration=5.061139, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_91, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_267A53B141556AF97B616E9908D7C__458E7A2CE2CECC8573BBB6A7A922FEB3EB118A13, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3588, Duration=4.900347, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_28, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F9A35B764C1AAD88020261ACA799B369_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=10.804944, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_69, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F9A35B764C1AAD88020261ACA799B__6B9C36A6B804CCC514FF9844D14ABF7FE73D7A64, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8454, Duration=5.431313, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_92, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F9A35B764C1AAD88020261ACA799B__F763CCB91D5BCE724087D661415924B0E5742853, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3588, Duration=5.241681, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_29, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3B5200414462DABBF8EFAB8E85E866F4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=10.059461, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_81, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3B5200414462DABBF8EFAB8E85E86__E94CB4A24E1BB48F654D5747DBC74A416258BFE5, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8454, Duration=7.055015, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_93, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3B5200414462DABBF8EFAB8E85E86__31F1566F6B72DE066D29A746EA56A3A43B122C73, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3588, Duration=5.369287, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_30, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FAA354C4B8DE0DA6F9E9DB13AFD182A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=10.984302, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_70, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FAA354C4B8DE0DA6F9E9DB13AFD1__F2882ED6B06B8A27BA9554DA3063C9B91C7D29CC, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8454, Duration=8.147363, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_94, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FAA354C4B8DE0DA6F9E9DB13AFD1__602B5AC6060575C0D90EA7F879231930A2719D50, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3588, Duration=5.492546, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_31, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_29C4D1F842B94DA2923DFD8935487D02_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.494223, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_82, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_29C4D1F842B94DA2923DFD8935487D02_0__48673A6C2FCDFCEB025F05C0C82767B0819E501E, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8449, Duration=5.291458, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_32, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_BF11C1FC45C0404A1DA1E7A0FD49115F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.488691, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_33, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_12AABA11456760BC191AF5A02382FAD0_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.464197, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_34, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_491CD2FF4E1966D8D3CA4EBDAAC89767_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.20, Duration=0.433780, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_95, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_29C4D1F842B94DA2923DFD8935487D02_0__ACC9385C1ED0990F27A6334D64E4908A3B66531E, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3539, Duration=5.692843, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_83, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_BF11C1FC45C0404A1DA1E7A0FD49115F_0__8F7B74F44E4E63508D6EEE90B66FA294B563CC47, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8449, Duration=5.271312, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_71, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_BF11C1FC45C0404A1DA1E7A0FD49115F_0__9F70E02127677B8BBAA614260C57A3B96451F504, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3539, Duration=5.878523, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_96, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_12AABA11456760BC191AF5A02382FAD0_0__677197DEB0045F422AECB4692C681050FD012051, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8449, Duration=8.080989, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_84, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_12AABA11456760BC191AF5A02382FAD0_0__0910D6CB0B8D2310859B1ADFDF57E4B968822ABD, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3539, Duration=7.404644, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_72, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_491CD2FF4E1966D8D3CA4EBDAAC89767_0__657692F8120411EEB056D4812CC0A977BBFB9BDA, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=8449, Duration=14.515761, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_85, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_491CD2FF4E1966D8D3CA4EBDAAC89767_0__E0664AB9FE8369432E0F3AE0FC5085CBF43403C8, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=3539, Duration=5.122371, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_97, PutCachedData=, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_62666A696A4FF738C0335CE4BA4B934A, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=16486, Duration=6.351806, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_86, PutCachedData=, CacheKey=PhysXPC_VIS_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_C202B53D4980B00C6F734B80C75F3EA1, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=16486, Duration=6.003357, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_73, PutCachedData=, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_E8F2BA53B18C2618A96C37B33A541D17, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=16486, Duration=6.917532, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_87, PutCachedData=, CacheKey=PhysXPC_VIS_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_5FDE0B7640D9FB1C5B4543A2D3F82592, StartTime=2016.06.04-10.54.20, HierarchicalDDC=, DataSize=16486, Duration=7.495903, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
